CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_REGION,CUSTOMER_AGE,CUSTOMER_GENDER,CUSTOMER_SEGMENT
709,Customer 709,Central,63,Female,Regular
710,Customer 710,North,37,Male,Occasional
711,Customer 711,South,31,Female,Premium
712,Customer 712,East,62,Male,Regular
713,Customer 713,West,40,Female,Occasional
714,Customer 714,Central,61,Male,Premium
715,Customer 715,North,42,Female,Regular
716,Customer 716,South,51,Male,Occasional
717,Customer 717,East,38,Female,Premium
718,Customer 718,West,57,Male,Regular
719,Customer 719,Central,51,Female,Occasional
720,Customer 720,North,54,Male,Premium
721,Customer 721,South,34,Female,Regular
722,Customer 722,East,48,Male,Occasional
723,Customer 723,West,48,Female,Premium
724,Customer 724,Central,36,Male,Regular
725,Customer 725,North,57,Female,Occasional
726,Customer 726,South,45,Male,Premium
727,Customer 727,East,50,Female,Regular
728,Customer 728,West,43,Male,Occasional
729,Customer 729,Central,39,Female,Premium
730,Customer 730,North,44,Male,Regular
731,Customer 731,South,39,Female,Occasional
732,Customer 732,East,47,Male,Premium
733,Customer 733,West,27,Female,Regular
734,Customer 734,Central,63,Male,Occasional
735,Customer 735,North,24,Female,Premium
736,Customer 736,South,33,Male,Regular
737,Customer 737,East,26,Female,Occasional
738,Customer 738,West,33,Male,Premium
739,Customer 739,Central,39,Female,Regular
740,Customer 740,North,51,Male,Occasional
741,Customer 741,South,57,Female,Premium
742,Customer 742,East,25,Male,Regular
743,Customer 743,West,63,Female,Occasional
744,Customer 744,Central,30,Male,Premium
745,Customer 745,North,26,Female,Regular
746,Customer 746,South,37,Male,Occasional
747,Customer 747,East,56,Female,Premium
748,Customer 748,West,42,Male,Regular
749,Customer 749,Central,38,Female,Occasional
750,Customer 750,North,65,Male,Premium
751,Customer 751,South,64,Female,Regular
752,Customer 752,East,53,Male,Occasional
753,Customer 753,West,21,Female,Premium
754,Customer 754,Central,33,Male,Regular
755,Customer 755,North,49,Female,Occasional
756,Customer 756,South,53,Male,Premium
757,Customer 757,East,61,Female,Regular
758,Customer 758,West,24,Male,Occasional
759,Customer 759,Central,33,Female,Premium
760,Customer 760,North,33,Male,Regular
761,Customer 761,South,52,Female,Occasional
762,Customer 762,East,64,Male,Premium
763,Customer 763,West,25,Female,Regular
764,Customer 764,Central,36,Male,Occasional
765,Customer 765,North,50,Female,Premium
766,Customer 766,South,47,Male,Regular
767,Customer 767,East,41,Female,Occasional
768,Customer 768,West,22,Male,Premium
769,Customer 769,Central,50,Female,Regular
770,Customer 770,North,59,Male,Occasional
771,Customer 771,South,52,Female,Premium
772,Customer 772,East,44,Male,Regular
773,Customer 773,West,22,Female,Occasional
774,Customer 774,Central,62,Male,Premium
775,Customer 775,North,23,Female,Regular
776,Customer 776,South,39,Male,Occasional
777,Customer 777,East,61,Female,Premium
778,Customer 778,West,53,Male,Regular
779,Customer 779,Central,63,Female,Occasional
780,Customer 780,North,45,Male,Premium
781,Customer 781,South,54,Female,Regular
782,Customer 782,East,42,Male,Occasional
783,Customer 783,West,55,Female,Premium
784,Customer 784,Central,31,Male,Regular
785,Customer 785,North,28,Female,Occasional
786,Customer 786,South,29,Male,Premium
787,Customer 787,East,45,Female,Regular
788,Customer 788,West,20,Male,Occasional
789,Customer 789,Central,20,Female,Premium
790,Customer 790,North,25,Male,Regular
791,Customer 791,South,31,Female,Occasional
792,Customer 792,East,61,Male,Premium
793,Customer 793,West,50,Female,Regular
794,Customer 794,Central,62,Male,Occasional
795,Customer 795,North,52,Female,Premium
796,Customer 796,South,22,Male,Regular
797,Customer 797,East,53,Female,Occasional
798,Customer 798,West,20,Male,Premium
799,Customer 799,Central,21,Female,Regular
800,Customer 800,North,46,Male,Occasional
801,Customer 801,South,64,Female,Premium
802,Customer 802,East,42,Male,Regular
803,Customer 803,West,44,Female,Occasional
804,Customer 804,Central,65,Male,Premium
805,Customer 805,North,59,Female,Regular
806,Customer 806,South,48,Male,Occasional
807,Customer 807,East,27,Female,Premium
808,Customer 808,West,39,Male,Regular
809,Customer 809,Central,31,Female,Occasional
810,Customer 810,North,32,Male,Premium
811,Customer 811,South,28,Female,Regular
812,Customer 812,East,36,Male,Occasional
813,Customer 813,West,18,Female,Premium
814,Customer 814,Central,59,Male,Regular
815,Customer 815,North,60,Female,Occasional
816,Customer 816,South,57,Male,Premium
817,Customer 817,East,36,Female,Regular
818,Customer 818,West,31,Male,Occasional
819,Customer 819,Central,37,Female,Premium
820,Customer 820,North,35,Male,Regular
821,Customer 821,South,39,Female,Occasional
822,Customer 822,East,37,Male,Premium
823,Customer 823,West,20,Female,Regular
824,Customer 824,Central,32,Male,Occasional
825,Customer 825,North,46,Female,Premium
826,Customer 826,South,27,Male,Regular
827,Customer 827,East,39,Female,Occasional
828,Customer 828,West,63,Male,Premium
829,Customer 829,Central,19,Female,Regular
830,Customer 830,North,45,Male,Occasional
831,Customer 831,South,19,Female,Premium
832,Customer 832,East,20,Male,Regular
833,Customer 833,West,46,Female,Occasional
834,Customer 834,Central,48,Male,Premium
835,Customer 835,North,42,Female,Regular
836,Customer 836,South,40,Male,Occasional
837,Customer 837,East,29,Female,Premium
838,Customer 838,West,39,Male,Regular
839,Customer 839,Central,43,Female,Occasional
840,Customer 840,North,65,Male,Premium
841,Customer 841,South,29,Female,Regular
842,Customer 842,East,64,Male,Occasional
843,Customer 843,West,28,Female,Premium
844,Customer 844,Central,55,Male,Regular
845,Customer 845,North,48,Female,Occasional
846,Customer 846,South,55,Male,Premium
847,Customer 847,East,37,Female,Regular
848,Customer 848,West,38,Male,Occasional
849,Customer 849,Central,24,Female,Premium
850,Customer 850,North,23,Male,Regular
851,Customer 851,South,41,Female,Occasional
852,Customer 852,East,49,Male,Premium
853,Customer 853,West,45,Female,Regular
854,Customer 854,Central,42,Male,Occasional
855,Customer 855,North,32,Female,Premium
856,Customer 856,South,46,Male,Regular
857,Customer 857,East,31,Female,Occasional
858,Customer 858,West,35,Male,Premium
859,Customer 859,Central,28,Female,Regular
860,Customer 860,North,59,Male,Occasional
861,Customer 861,South,41,Female,Premium
862,Customer 862,East,28,Male,Regular
863,Customer 863,West,20,Female,Occasional
864,Customer 864,Central,56,Male,Premium
865,Customer 865,North,60,Female,Regular
866,Customer 866,South,40,Male,Occasional
867,Customer 867,East,40,Female,Premium
868,Customer 868,West,23,Male,Regular
869,Customer 869,Central,38,Female,Occasional
870,Customer 870,North,23,Male,Premium
871,Customer 871,South,50,Female,Regular
872,Customer 872,East,22,Male,Occasional
873,Customer 873,West,54,Female,Premium
874,Customer 874,Central,27,Male,Regular
875,Customer 875,North,22,Female,Occasional
876,Customer 876,South,52,Male,Premium
877,Customer 877,East,39,Female,Regular
878,Customer 878,West,40,Male,Occasional
879,Customer 879,Central,22,Female,Premium
880,Customer 880,North,61,Male,Regular
881,Customer 881,South,57,Female,Occasional
882,Customer 882,East,48,Male,Premium
883,Customer 883,West,61,Female,Regular
884,Customer 884,Central,34,Male,Occasional
885,Customer 885,North,28,Female,Premium
886,Customer 886,South,18,Male,Regular
887,Customer 887,East,21,Female,Occasional
888,Customer 888,West,41,Male,Premium
889,Customer 889,Central,31,Female,Regular
890,Customer 890,North,36,Male,Occasional
891,Customer 891,South,57,Female,Premium
892,Customer 892,East,63,Male,Regular
893,Customer 893,West,20,Female,Occasional
894,Customer 894,Central,51,Male,Premium
895,Customer 895,North,28,Female,Regular
896,Customer 896,South,29,Male,Occasional
897,Customer 897,East,33,Female,Premium
898,Customer 898,West,59,Male,Regular
899,Customer 899,Central,43,Female,Occasional
900,Customer 900,North,38,Male,Premium
901,Customer 901,South,21,Female,Regular
902,Customer 902,East,18,Male,Occasional
903,Customer 903,West,41,Female,Premium
904,Customer 904,Central,23,Male,Regular
905,Customer 905,North,21,Female,Occasional
906,Customer 906,South,42,Male,Premium
907,Customer 907,East,48,Female,Regular
908,Customer 908,West,62,Male,Occasional
909,Customer 909,Central,37,Female,Premium
910,Customer 910,North,45,Male,Regular
911,Customer 911,South,43,Female,Occasional
912,Customer 912,East,31,Male,Premium
913,Customer 913,West,21,Female,Regular
914,Customer 914,Central,26,Male,Occasional
915,Customer 915,North,44,Female,Premium
916,Customer 916,South,39,Male,Regular
917,Customer 917,East,28,Female,Occasional
918,Customer 918,West,42,Male,Premium
919,Customer 919,Central,45,Female,Regular
920,Customer 920,North,40,Male,Occasional
921,Customer 921,South,30,Female,Premium
922,Customer 922,East,48,Male,Regular
923,Customer 923,West,53,Female,Occasional
924,Customer 924,Central,37,Male,Premium
925,Customer 925,North,53,Female,Regular
926,Customer 926,South,32,Male,Occasional
927,Customer 927,East,48,Female,Premium
928,Customer 928,West,27,Male,Regular
929,Customer 929,Central,64,Female,Occasional
930,Customer 930,North,38,Male,Premium
931,Customer 931,South,54,Female,Regular
932,Customer 932,East,32,Male,Occasional
933,Customer 933,West,30,Female,Premium
934,Customer 934,Central,39,Male,Regular
935,Customer 935,North,61,Female,Occasional
936,Customer 936,South,57,Male,Premium
937,Customer 937,East,43,Female,Regular
938,Customer 938,West,43,Male,Occasional
939,Customer 939,Central,57,Female,Premium
940,Customer 940,North,23,Male,Regular
941,Customer 941,South,44,Female,Occasional
942,Customer 942,East,63,Male,Premium
943,Customer 943,West,62,Female,Regular
944,Customer 944,Central,35,Male,Occasional
945,Customer 945,North,24,Female,Premium
946,Customer 946,South,43,Male,Regular
947,Customer 947,East,45,Female,Occasional
948,Customer 948,West,26,Male,Premium
949,Customer 949,Central,30,Female,Regular
950,Customer 950,North,34,Male,Occasional
951,Customer 951,South,53,Female,Premium
952,Customer 952,East,18,Male,Regular
953,Customer 953,West,59,Female,Occasional
954,Customer 954,Central,19,Male,Premium
955,Customer 955,North,45,Female,Regular
956,Customer 956,South,23,Male,Occasional
957,Customer 957,East,44,Female,Premium
958,Customer 958,West,21,Male,Regular
959,Customer 959,Central,34,Female,Occasional
960,Customer 960,North,21,Male,Premium
961,Customer 961,South,44,Female,Regular
962,Customer 962,East,45,Male,Occasional
963,Customer 963,West,51,Female,Premium
964,Customer 964,Central,24,Male,Regular
965,Customer 965,North,37,Female,Occasional
966,Customer 966,South,47,Male,Premium
967,Customer 967,East,24,Female,Regular
968,Customer 968,West,64,Male,Occasional
969,Customer 969,Central,48,Female,Premium
970,Customer 970,North,65,Male,Regular
971,Customer 971,South,31,Female,Occasional
972,Customer 972,East,33,Male,Premium
973,Customer 973,West,52,Female,Regular
974,Customer 974,Central,19,Male,Occasional
975,Customer 975,North,48,Female,Premium
976,Customer 976,South,36,Male,Regular
977,Customer 977,East,41,Female,Occasional
978,Customer 978,West,30,Male,Premium
979,Customer 979,Central,49,Female,Regular
980,Customer 980,North,51,Male,Occasional
981,Customer 981,South,27,Female,Premium
982,Customer 982,East,61,Male,Regular
983,Customer 983,West,59,Female,Occasional
984,Customer 984,Central,22,Male,Premium
985,Customer 985,North,21,Female,Regular
986,Customer 986,South,46,Male,Occasional
987,Customer 987,East,40,Female,Premium
988,Customer 988,West,52,Male,Regular
989,Customer 989,Central,61,Female,Occasional
990,Customer 990,North,45,Male,Premium
991,Customer 991,South,55,Female,Regular
992,Customer 992,East,22,Male,Occasional
993,Customer 993,West,35,Female,Premium
994,Customer 994,Central,51,Male,Regular
995,Customer 995,North,64,Female,Occasional
996,Customer 996,South,48,Male,Premium
997,Customer 997,East,55,Female,Regular
998,Customer 998,West,59,Male,Occasional
999,Customer 999,Central,30,Female,Premium
1000,Customer 1000,North,23,Male,Regular
1001,Customer 1001,South,40,Female,Occasional
1002,Customer 1002,East,50,Male,Premium
1003,Customer 1003,West,57,Female,Regular
1004,Customer 1004,Central,45,Male,Occasional
1005,Customer 1005,North,51,Female,Premium
1006,Customer 1006,South,22,Male,Regular
1007,Customer 1007,East,20,Female,Occasional
1008,Customer 1008,West,26,Male,Premium
1009,Customer 1009,Central,37,Female,Regular
1010,Customer 1010,North,31,Male,Occasional
1011,Customer 1011,South,22,Female,Premium
1012,Customer 1012,East,64,Male,Regular
1013,Customer 1013,West,64,Female,Occasional
1014,Customer 1014,Central,27,Male,Premium
1015,Customer 1015,North,23,Female,Regular
1016,Customer 1016,South,22,Male,Occasional
1017,Customer 1017,East,18,Female,Premium
1018,Customer 1018,West,35,Male,Regular
1019,Customer 1019,Central,21,Female,Occasional
1020,Customer 1020,North,54,Male,Premium
1021,Customer 1021,South,33,Female,Regular
1022,Customer 1022,East,22,Male,Occasional
1023,Customer 1023,West,65,Female,Premium
1024,Customer 1024,Central,45,Male,Regular
1025,Customer 1025,North,60,Female,Occasional
1026,Customer 1026,South,27,Male,Premium
1027,Customer 1027,East,25,Female,Regular
1028,Customer 1028,West,22,Male,Occasional
1029,Customer 1029,Central,20,Female,Premium
1030,Customer 1030,North,40,Male,Regular
1031,Customer 1031,South,47,Female,Occasional
1032,Customer 1032,East,44,Male,Premium
1033,Customer 1033,West,44,Female,Regular
1034,Customer 1034,Central,30,Male,Occasional
1035,Customer 1035,North,35,Female,Premium
1036,Customer 1036,South,39,Male,Regular
1037,Customer 1037,East,49,Female,Occasional
1038,Customer 1038,West,57,Male,Premium
1039,Customer 1039,Central,54,Female,Regular
1040,Customer 1040,North,47,Male,Occasional
1041,Customer 1041,South,35,Female,Premium
1042,Customer 1042,East,18,Male,Regular
1043,Customer 1043,West,30,Female,Occasional
1044,Customer 1044,Central,57,Male,Premium
1045,Customer 1045,North,32,Female,Regular
1046,Customer 1046,South,56,Male,Occasional
1047,Customer 1047,East,60,Female,Premium
1048,Customer 1048,West,60,Male,Regular
1049,Customer 1049,Central,58,Female,Occasional
1050,Customer 1050,North,30,Male,Premium
1051,Customer 1051,South,50,Female,Regular
1052,Customer 1052,East,32,Male,Occasional
1053,Customer 1053,West,36,Female,Premium
1054,Customer 1054,Central,18,Male,Regular
1055,Customer 1055,North,38,Female,Occasional
1056,Customer 1056,South,23,Male,Premium
1057,Customer 1057,East,50,Female,Regular
1058,Customer 1058,West,46,Male,Occasional
1059,Customer 1059,Central,50,Female,Premium
1060,Customer 1060,North,60,Male,Regular
1061,Customer 1061,South,43,Female,Occasional
1062,Customer 1062,East,31,Male,Premium
1063,Customer 1063,West,58,Female,Regular
1064,Customer 1064,Central,31,Male,Occasional
1065,Customer 1065,North,45,Female,Premium
1066,Customer 1066,South,60,Male,Regular
1067,Customer 1067,East,54,Female,Occasional
1068,Customer 1068,West,60,Male,Premium
1069,Customer 1069,Central,40,Female,Regular
1070,Customer 1070,North,24,Male,Occasional
1071,Customer 1071,South,52,Female,Premium
